Sample name	labels
Crampton-Flood 2019 NP08-16-38	1
Crampton-Flood 2019 NP08-16-39	1
Crampton-Flood 2019 NP08-16-40	1
Crampton-Flood 2019 NP08-16-41	1
Crampton-Flood 2019 NP08-16-42	1
Crampton-Flood 2019 NP08-16-44	1
Crampton-Flood 2019 NP08-16-45	1
Crampton-Flood 2019 NP08-16-46	1
Crampton-Flood 2019 NP08-16-48	1
Crampton-Flood 2019 NP08-16-49	1
Crampton-Flood 2019 NP08-16-50	1
Crampton-Flood 2019 NP08-16-59	1
Crampton-Flood 2019 NP08-16-62	1
Crampton-Flood 2019 NP08-16-63	1
Crampton-Flood 2019 NP08-16-64	1
Liu_2021 B71	1
Liu_2021 B70	1
Liu_2021 B69	1
Liu_2021 B68	1
Liu_2021 B66	1
Liu_2021 B65	1
Liu_2021 B64	1
Liu_2021 B63	1
Liu_2021 B62	1
Liu_2021 B61	1
Liu_2021 B60	1
Liu_2021 B59	1
Liu_2021 B58	1
Liu_2021 B57	1
Liu_2021 B55	1
Liu_2021 B54	1
Liu_2021 B52	1
Liu_2021 B51	1
Liu_2021 B50	1
Liu_2021 B49	1
Liu_2021 B48	1
Liu_2021 B47	1
Liu_2021 B45	1
Liu_2021 B44	1
Liu_2021 B43	1
Liu_2021 B41	1
Liu_2021 B40	1
Liu_2021 B39	1
Liu_2021 B38	1
Liu_2021 Y1	1
Liu_2021 Y2	1
Liu_2021 Y4	1
Liu_2021 Y5	1
Liu_2021 Y6	1
Liu_2021 Y7	1
Liu_2021 Y8	1
Liu_2021 Y9	1
Liu_2021 Y10	1
Liu_2021 Y11	1
Liu_2021 Y12	1
Liu_2021 Y13	1
Liu_2021 Y14	1
Liu_2021 Y15	1
Liu_2021 Y16	1
Liu_2021 Y17	1
Liu_2021 Y18	1
Liu_2021 Y19	1
Liu_2021 Y20	1
Liu_2021 Y21	1
Liu_2021 Y22	1
Liu_2021 Y23	1
Liu_2021 Y24	1
Liu_2021 Y25	1
Liu_2021 Y26	1
Liu_2021 Y27	1
Liu_2021 Y28	1
Liu_2021 Y29	1
Liu_2021 Y30	1
Liu_2021 Y31	1
Liu_2021 Y32	1
Liu_2021 Y33	1
Liu_2021 Y34	1
Liu_2021 Y35	1
Liu_2021 Y36	1
Liu_2021 Y37	1
Liu_2021 Y38	1
Liu_2021 Y39	1
Liu_2021 Y40	1
Liu_2021 Y41	1
Liu_2021 Y42	1
Liu_2021 Y43	1
Liu_2021 Y44	1
Liu_2021 Y45	1
Liu_2021 E1	1
Liu_2021 E2	1
Liu_2021 E3	1
Liu_2021 E4	1
Liu_2021 E5	1
Liu_2021 E6	1
Liu_2021 E7	1
Liu_2021 E8	1
Liu_2021 E9	1
Liu_2021 E10	1
Liu_2021 E11	1
Liu_2021 E12	1
Liu_2021 E13	1
Liu_2021 E14	1
Liu_2021 E15	1
Liu_2021/Cao_2020 E-B69	1
Liu_2021/Cao_2020 E-B80	1
Liu_2021/Cao_2020 E-B54	1
Liu_2021/Cao_2020 E-B57	1
Liu_2021/Cao_2020 E-B38	1
Liu_2021/Cao_2020 E-B8	1
Liu_2021/Cao_2020 E-B21	1
Liu_2021/Cao_2020 E-B43	1
Liu_2021/Cao_2020 E-B49	1
Liu_2021/Cao_2020 E-B79	1
Liu_2021/Cao_2020 E-B89	1
Liu_2021/Cao_2020 E-B20	1
Liu_2021/Cao_2020 E-B30	1
Liu_2021/Cao_2020 E-B75	1
Liu_2021/Cao_2020 E-B74	1
Liu_2021/Cao_2020 E-B64	1
Liu_2021/Cao_2020 E-B61	1
Liu_2021/Cao_2020 E-B31	1
Liu_2021/Cao_2020 E-B94	1
Liu_2021/Cao_2020 E-B90	1
Damste_2016 11B	1
Damste_2016 12B	1
Damste_2016 16A	1
Damste_2016 20A	1
Damste_2016 21A	1
Damste_2016 21B	1
Damste_2016 22A	1
Damste_2016 23B	1
Damste_2016 23C	1
Damste_2016 24A	1
Damste_2016 25B	1
Damste_2016 26B	1
Damste_2016 27A	1
Damste_2016 28A	1
Damste_2016 29C	1
Damste_2016 32A	1
Damste_2016 33A	1
Damste_2016 34A	1
Damste_2016 35B	1
Damste_2016 36B	1
Damste_2016 37C	1
Damste_2016 38A	1
Damste_2016 39B	1
Damste_2016 40A	1
Damste_2016 41A	1
Damste_2016 42A	1
Damste_2016 43C	1
Damste_2016 44A	1
Warden_2016/Dearing Crampton-Flood 2018 64PE332-30-2-1cm	1
Warden_2016/Dearing Crampton-Flood 2018 64PE332-44-2 1cm	1
Warden_2016/Dearing Crampton-Flood 2018 64PE269-39-4-1cm	1
Zell 2015/Dearing Crampton-Flood 2018 E4 Sado transect	1
Zell 2015/Dearing Crampton-Flood 2018 E3 Sado transect	1
Zell 2015/Dearing Crampton-Flood 2018 E2 Sado transect	1
Zell 2015/Dearing Crampton-Flood 2018 D6 Tagus transect	1
Zell 2015/Dearing Crampton-Flood 2018 D5 Tagus transect	1
Zell 2015/Dearing Crampton-Flood 2018 C4 Estramadura transect	1
Zell 2015/Dearing Crampton-Flood 2018 C3 Estramadura transect	1
Zell 2015/Dearing Crampton-Flood 2018 A4 Duoro transect	1
Xiao_2020 MT 0-2	1
Xiao_2020 MT 2-3	1
Xiao_2020 MT 3-4	1
Xiao_2020 MT 4-5	1
Xiao_2020 MT 5-6	1
Xiao_2020 MT 6-7	1
Xiao_2020 MT 7-8	1
Xiao_2020 MT 8-9	1
Xiao_2020 MT 9-10	1
Xiao_2020 MT 10-11	1
Xu_2020 K3-1	1
Xu_2020 K4-1	1
Xu_2020 K5-1	1
Xu_2020 K6-1	1
Xu_2020 K7-1	1
Xu_2020 N2-1	1
Xu_2020 N3-1	1
Xu_2020 N6-1	1
Xu_2020 N7-1	1
Xu_2020 N10-1	1
Xu_2020 A1-1	1
Xu_2020 A2-1	1
Xu_2020 A3-1	1
Xu_2020 A4-1	1
Xu_2020 A5-1	1
Xu_2020 A6-1	1
Xu_2020 A7-1	1
Xu_2020 A9-1	1
Xu_2020 A10-1	1
