Sample	fIa	fIb	fIc	fIIa	fIIa'	fIIb	fIIb'	fIIc	fIIc'	fIIIa	fIIIa'	fIIIb	fIIIb'	fIIIc	fIIIc'	MAF	MAT
Naafs_2017_peats 450 M1 NA	0.4182753932085	0.0371138113508399	0.00866012770337714	0.428849987788259	0	0.0190293433728595	0.0032445258077383	0.00747040448872903	0	0.0758562934798587	0	0.00150011279983846	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 451 M1 NA	0.455190347054927	0.0394868545967809	0.0110064372470831	0.328887974183976	0.0662647846324873	0.0164078053339163	0.00502560593959798	0.00850840388853974	0	0.0592544847385874	0.00932149243500376	0.000645809949100603	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 452 M1 NA	0.415704020841794	0.0428767547830729	0.00886704460029746	0.436604537321292	0	0.0227101049304834	0	0.00901317675596431	0	0.0634790275780663	0	0.000745333189030241	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 453 M1 NA	0.383684472596417	0.0566102445748787	0.00926722228871119	0.34400574298378	0.0896846742954253	0.0257738963552027	0	0.00907195558199534	0	0.0637626102889774	0.0164971014531182	0.00111524878210966	0	0.000526830799384674	0	7.46101449275362	5.8
Naafs_2017_peats 454 M1 NA	0.345476388397712	0.0732897847954154	0.0122226745345577	0.241808033801402	0.171392799359482	0.0309251099669718	0.0115758053991406	0.0123268626108702	0	0.0619562516322109	0.0374051052235513	0.00111066504834156	0.00051051923034408	0	0	7.46101449275362	5.8
Naafs_2017_peats 455 M1 NA	0.323885143787038	0.0740738116012051	0.0131915312850908	0.226817689849984	0.200907553211086	0.028628722538834	0.0171343794235846	0.0105980638858654	0.00165991316254965	0.0632175323106804	0.0379735633929645	0.00108594289649526	0.000826152654622034	0	0	7.46101449275362	5.8
Naafs_2017_peats 456 M1 NA	0.299061944726781	0.0879959230396526	0.0187490426373235	0.276563151659259	0.104683949879611	0.0343396732790172	0.0299991959644171	0.0137812983158077	0.00279258268536663	0.090774180162343	0.0376377480441747	0.00152953283545098	0.00209177677079587	0	0	7.46101449275362	5.8
Naafs_2017_peats 457 M1 NA	0.291121189110658	0.0877164301009662	0.0179901334933849	0.277782230291672	0.095803612803091	0.0382236065252535	0.0311474392084439	0.0146041608000089	0.00420291485630872	0.107679499411029	0.0298121167872255	0.00220613241219584	0.00171053419976316	0	0	7.46101449275362	5.8
Naafs_2017_peats 458 009I NA	0.55631469628818	0.0167329454073657	0.00651238777175188	0.355240375381361	0	0.00757842552339254	0	0.0036958180271803	0	0.0539253516007683	0	0	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 459 009I NA	0.490476396852863	0.0217021560975309	0.00793641602624337	0.405492199442195	0	0.00915678215719593	0	0.0040491717250444	0	0.0611868776989274	0	0	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 460 009I NA	0.508678249217065	0.0381270939521013	0.0115130296587943	0.377201189640392	0	0.0131754614715971	0	0.00516906800649622	0	0.0461359080535538	0	0	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 461 009I NA	0.476112577738872	0.0390493848625869	0.0125356324234639	0.407339832171247	0	0.0149033319585119	0	0.00518351950397076	0	0.0445754773949368	0	0.000300243946411028	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 462 009I NA	0.449786946613444	0.0397897835144254	0.0138901147887887	0.419552125446174	0	0.0192596061046244	0	0.00526272331238584	0	0.052017934614242	0	0.0004407656059158	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 463 009I NA	0.457622795077984	0.0392828696848012	0.0124406264863537	0.414712245729468	0	0.0188845876938217	0	0.00545980498919218	0	0.0512044455816298	0	0.000392624756749345	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 464 009I NA	0.414842517105926	0.0531832432675155	0.0116815966022763	0.413394617041087	0	0.0317453802059326	0	0.00623264507055964	0	0.0689200007067039	0	0	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 465 009I NA	0.434036690962825	0.0565693414557039	0.016266727902834	0.395649559282973	0	0.03888803949255	0	0.00677413563354085	0	0.0510860001984167	0	0.000586264453128346	0	0.000143240618027955	0	7.46101449275362	5.8
Naafs_2017_peats 466 009I NA	0.413853904789879	0.0518692248566074	0.0142708658231297	0.420729247211654	0	0.0356709141604381	0	0.00618936807314422	0	0.0567447738301147	0	0.000671701255032444	0	0	0	7.46101449275362	5.8
Naafs_2017_peats 467 009I NA	0.388560364224016	0.058263315713511	0.0147745756330963	0.432491697762488	0	0.0393732016960188	0	0.00805087895931822	0	0.0572846223613677	0	0.000996769794119084	0	0.000204573856064792	0	7.46101449275362	5.8
Naafs_2017_peats 468 Fallahogy Bog 0	0.763301244955522	0.00635943029050739	0.00385725852268941	0.195033873837153	0	0.00732937039953762	0	0.00656256259786282	0	0.0167024681164802	0	0.000287757954452027	0	0.000566033325795107	0	8.34268115942029	9.4
Naafs_2017_peats 469 Fallahogy Bog 5	0.702019861379784	0.0110636566043946	0.00314483546120538	0.246882945807048	0	0.00819295976069563	0	0.00518685617398303	0	0.0231050250166883	0	0.000403859796200639	0	0	0	8.34268115942029	9.4
Naafs_2017_peats 470 Fallahogy Bog 10	0.560312746080101	0.0254200082265832	0.00810619467571971	0.336695575256615	0	0.0108358297231093	0	0.00839184607137559	0	0.0496557869600069	0	0.000292247160241498	0	0.000289765846248028	0	8.34268115942029	9.4
Naafs_2017_peats 471 Fallahogy Bog 15	0.551048034147837	0.031109025991902	0.0159407434673732	0.314262173043412	0	0.0187354090724867	0	0.0119699301213448	0	0.0561394269582444	0	0.000481553908444386	0	0.000313703288955308	0	8.34268115942029	9.4
Naafs_2017_peats 472 Fallahogy Bog 25	0.4117936804914	0.0287347283148852	0.0264013336374572	0.425281209216746	0	0.020509645815107	0	0.0133769308467633	0	0.0739024716776415	0	0	0	0	0	8.34268115942029	9.4
Naafs_2017_peats 473 Fallahogy Bog 45	0.38175679908857	0.0434991395508561	0.0251254612823838	0.441556142946484	0	0.0315626087785157	0	0.00876235137979509	0	0.0669460249611489	0	0.000610826111958743	0	0.000180645900287553	0	8.34268115942029	9.4
Cao_2020 D_avg	0.0836043591744158	0.0460723161318647	0.00803754836581732	0.132877590848886	0.186778839981237	0.0815225837017617	0.0633311090273828	0.00578123989528431	0.00364115748444953	0.182183978113567	0.172733127281288	0.0170847646058119	0.0132249661228498	0.00190138780105626	0.00122503146432884	12.1	4.3
Dang_2018_1_2_avg	0.04	0.02	0.02	0.03	0.095	0.02	0.15	0	0.125	0.045	0.29	0.01	0.08	0	0.075	6.3402615552968	-0.2
Dang_2018_3	0.151515151515151	0.0707070707070707	0.0101010101010101	0.0909090909090909	0.282828282828283	0.0404040404040404	0.101010101010101	0	0.0101010101010101	0.0606060606060606	0.171717171717172	0	0.0101010101010101	0	0	12.6714285714286	1
Dang_2018_4_5_avg	0.227722772277228	0.0643564356435644	0.0099009900990099	0.0891089108910891	0.217821782178218	0.0396039603960396	0.0544554455445545	0.0099009900990099	0.00495049504950495	0.0742574257425743	0.193069306930693	0.0099009900990099	0.00495049504950495	0	0	8.15556432332876	1.8
Dang_2018_6	0.3	0.09	0.01	0.19	0.18	0.05	0.06	0.01	0	0.04	0.06	0	0.01	0	0	13.2571428571429	3.2
Dang_2018_7	0.193877551020408	0.102040816326531	0.0204081632653061	0.204081632653061	0.173469387755102	0.0612244897959184	0.0714285714285714	0.0102040816326531	0	0.0816326530612245	0.0714285714285714	0	0.0102040816326531	0	0	13.2571428571429	3.2
Dang_2018_8	0.343434343434343	0.0707070707070707	0.0101010101010101	0.252525252525252	0.151515151515151	0.0303030303030303	0.0303030303030303	0.0101010101010101	0	0.0505050505050505	0.0505050505050505	0	0	0	0	14.2357142857143	4.2
Dang_2018_9	0.212121212121212	0.0808080808080808	0.0101010101010101	0.262626262626263	0.161616161616162	0.0606060606060606	0.0404040404040404	0	0	0.0808080808080808	0.0808080808080808	0	0.0101010101010101	0	0	14.2357142857143	4.2
Dang_2018_10_11_12_avg	0.130872483221476	0.164429530201342	0.0570469798657718	0.0906040268456376	0.177852348993289	0.0805369127516779	0.0939597315436242	0.0134228187919463	0	0.0536912751677852	0.114093959731544	0.0100671140939597	0.0100671140939597	0.00335570469798658	0	13.8119943268274	4.9
Dang_2018_13	0.14	0.08	0.01	0.11	0.28	0.05	0.09	0.01	0	0.07	0.14	0.01	0.01	0	0	15.9998528911345	5.3
Dang_2018_14	0.151515151515151	0.0606060606060606	0	0.0606060606060606	0.292929292929293	0.0404040404040404	0.121212121212121	0	0	0.0606060606060606	0.181818181818182	0.0101010101010101	0.0202020202020202	0	0	15.4766420235468	6.1
Dang_2018_15	0.148514851485149	0.0693069306930693	0.0099009900990099	0.178217821782178	0.247524752475247	0.0396039603960396	0.0693069306930693	0	0	0.0891089108910891	0.138613861386139	0	0.0099009900990099	0	0	16.6571895117648	6.7
Dang_2018_16	0.15	0.07	0.01	0.12	0.26	0.06	0.08	0.01	0.01	0.1	0.11	0.01	0.01	0	0	13.7365267235927	7
Dang_2018_17	0.19	0.1	0.02	0.17	0.25	0.06	0.04	0.01	0	0.08	0.08	0	0	0	0	13.7865000610939	8.3
Dang_2018_18	0.13	0.08	0.01	0.14	0.23	0.09	0.07	0.01	0	0.1	0.12	0.01	0.01	0	0	14.5276118922893	9.5
Dang_2018_19	0.18	0.1	0.01	0.15	0.21	0.08	0.06	0.01	0	0.08	0.1	0.01	0.01	0	0	15.960621744325	10.9
Dang_2018_20	0.204081632653061	0.102040816326531	0.0102040816326531	0.112244897959184	0.26530612244898	0.0510204081632653	0.0918367346938776	0	0	0.0408163265306122	0.0918367346938776	0.0102040816326531	0.0204081632653061	0	0	17.5777777777778	12.1
Dang_2018_21	0.22	0.12	0.02	0.16	0.18	0.08	0.06	0.01	0	0.05	0.08	0.01	0.01	0	0	17.8888888888889	12.6
Dang_2018_22	0.202020202020202	0.101010101010101	0.0101010101010101	0.151515151515151	0.191919191919192	0.0707070707070707	0.0707070707070707	0	0	0.0707070707070707	0.101010101010101	0.0101010101010101	0.0202020202020202	0	0	17.7716425002715	12.7
Dang_2018_23	0.181818181818182	0.131313131313131	0.0202020202020202	0.171717171717172	0.161616161616162	0.121212121212121	0.0505050505050505	0.0101010101010101	0	0.0606060606060606	0.0707070707070707	0.0101010101010101	0.0101010101010101	0	0	17.3219069977255	13.2
Dang_2018_24	0.202020202020202	0.121212121212121	0.0202020202020202	0.121212121212121	0.191919191919192	0.0606060606060606	0.101010101010101	0.0101010101010101	0.0101010101010101	0.0404040404040404	0.101010101010101	0.0101010101010101	0.0101010101010101	0	0	14.9008897971616	13.5
Dang_2018_25	0.2	0.11	0.02	0.15	0.19	0.09	0.06	0.01	0	0.06	0.09	0.01	0.01	0	0	13.7	13.7
Dang_2018_26	0.198019801980198	0.099009900990099	0.0099009900990099	0.128712871287129	0.227722772277228	0.0792079207920792	0.0792079207920792	0.0099009900990099	0	0.0495049504950495	0.099009900990099	0.0099009900990099	0.0099009900990099	0	0	13.8	13.8
Dang_2018_27	0.17	0.16	0.04	0.13	0.11	0.1	0.12	0.01	0.02	0.05	0.06	0.01	0.02	0	0	14	14
Dang_2018_28	0.202020202020202	0.121212121212121	0.0202020202020202	0.181818181818182	0.151515151515151	0.111111111111111	0.0505050505050505	0.0101010101010101	0	0.0606060606060606	0.0707070707070707	0.0101010101010101	0.0101010101010101	0	0	14.6	14.6
Dang_2018_29	0.191919191919192	0.151515151515151	0.0303030303030303	0.151515151515151	0.121212121212121	0.101010101010101	0.101010101010101	0.0101010101010101	0.0101010101010101	0.0505050505050505	0.0606060606060606	0.0101010101010101	0.0101010101010101	0	0	14.9	14.9
Dang_2018_30	0.212121212121212	0.151515151515151	0.0303030303030303	0.191919191919192	0.121212121212121	0.121212121212121	0.0404040404040404	0.0101010101010101	0	0.0505050505050505	0.0505050505050505	0.0101010101010101	0.0101010101010101	0	0	15.7	15.7
Dang_2018_31	0.207920792079208	0.148514851485149	0.0297029702970297	0.168316831683168	0.138613861386139	0.108910891089109	0.0495049504950495	0.0099009900990099	0	0.0495049504950495	0.0693069306930693	0.0099009900990099	0.0099009900990099	0	0	15.9	15.9
Dang_2018_32	0.21	0.14	0.02	0.19	0.12	0.12	0.05	0.01	0	0.06	0.06	0.01	0.01	0	0	15.9	15.9
Dang_2018_33	0.18	0.14	0.03	0.14	0.18	0.11	0.08	0.01	0	0.05	0.06	0.01	0.01	0	0	16	16
Dang_2018_34	0.262626262626263	0.151515151515151	0.0202020202020202	0.191919191919192	0.131313131313131	0.0909090909090909	0.0404040404040404	0.0101010101010101	0	0.0505050505050505	0.0404040404040404	0.0101010101010101	0	0	0	16.1	16.1
Dang_2018_35	0.22	0.16	0.03	0.19	0.1	0.11	0.06	0.01	0.01	0.05	0.04	0.01	0.01	0	0	16.2	16.2
Dang_2018_36	0.212121212121212	0.131313131313131	0.0202020202020202	0.141414141414141	0.161616161616162	0.111111111111111	0.0606060606060606	0.0101010101010101	0	0.0505050505050505	0.0808080808080808	0.0101010101010101	0.0101010101010101	0	0	16.6	16.6
Dang_2018_37	0.252525252525252	0.181818181818182	0.0303030303030303	0.181818181818182	0.101010101010101	0.111111111111111	0.0505050505050505	0.0101010101010101	0	0.0404040404040404	0.0303030303030303	0.0101010101010101	0	0	0	16.9	16.9
Dang_2018_38	0.22	0.16	0.03	0.18	0.12	0.11	0.05	0.01	0	0.06	0.04	0.01	0.01	0	0	17	17
Dang_2018_39	0.26	0.16	0.03	0.17	0.11	0.09	0.06	0.01	0.01	0.04	0.04	0.01	0.01	0	0	17.2	17.2
Dugerdil_2021 MMNT5C01	0.155478015971114	0.0632078359883173	0.00658608340370814	0.128889248465968	0.198250536496854	0.0640429866938515	0.0686214628973578	0.00230792984484598	0.00300852781332426	0.110592521471305	0.170555576422489	0.00990734129366863	0.0155008691186449	0.000747141904793174	0.00230392221376012	8.94285713785714	-0.333333286
Dugerdil_2021 MMNT5C03	0.125307011301041	0.0691156823903434	0.00913412053780588	0.155388443181989	0.191913680257219	0.0663883315986976	0.0763827244574599	0.00329791756098533	0.00602974226890809	0.106240335685973	0.157483473715518	0.0110079370913211	0.0190704709215784	0.000785254998828667	0.00245487403233115	9.29999996866667	-0.845833346
Martinez_Sosa_2021_LS1	0.662637089	0.094608176	0.045855992	0.076802451	0.079235275	0.008062248	0.006423933	0.000771893	0.000387396	0.01263735	0.012154265	0.000167021	0.000256911	0	0	27.544	27.544
Martinez_Sosa_2021_LS2	0.122814120754372	0.0739318958521362	0.0289259609421481	0.129047172741906	0.155613870688772	0.0609709468780581	0.101535769796928	0.0148403619703193	0.0245998129508004	0.106356763787287	0.145187128709626	0.0122736639754527	0.0124211179751578	0.00243673899512652	0.00904467398191065	9.616	7.875833333
Martinez_Sosa_2021_LS4	0.591286261	0.130546362	0.061070574	0.083812897	0.06533858	0.014965462	0.009633001	0.001209383	0.000598119	0.020250599	0.011210458	0.002288627	0.006737054	9.53e-06	0.001043093	27.56	27.56
Martinez_Sosa_2021_LS5	0.358173471819724	0.286773569463528	0.161500797329526	0.0434323424332673	0.0981403302386309	0.0155575745134	0.012023183396765	0.000551532018200556	0.000854926028212559	0.00626285620667425	0.0153115225052802	3.75000012375e-05	0.00078924302604502	0.000403484013314972	0.000187667006193011	26.347	26.347
Martinez_Sosa_2021_LS6	0.187281521625437	0.086866998826266	0.0194111849611776	0.173950929652098	0.174063652651873	0.087051491825897	0.0650067088699866	0.00585757798828484	0.00229015699541969	0.0879532818240934	0.092778505814443	0.00808285798383428	0.00843116598313767	0.00065768999868462	0.00031627499936745	14.12428571	5.189166667
Martinez_Sosa_2021_LS7	0.210984465349637	0.0661201752890728	0.00966197660385896	0.245849972920151	0.15977097244939	0.0578714916272689	0.0429192942403089	0.00560415677022957	0.000724735970285825	0.125638368848827	0.0650184833342422	0.00471369980673831	0.00478722380372382	0.000255582989521097	7.93999967446001e-05	11.37023327	4.814548122
Martinez_Sosa_2021_LS8	0.606446736	0.130282558	0.065610009	0.068500193	0.071361392	0.013543211	0.015758332	0.001705583	0.000842112	0.013790352	0.010282314	0.000188407	0.000240277	0.001192992	0.000255532	27.56	27.56
Martinez_Sosa_2021_LS9	0.53374155814109	0.0618169281745216	0.0132838582523933	0.190736920624001	0.116521314213905	0.0168683333204983	0.0145461802763774	0.00262842304994004	0.000666055012655045	0.0266259325058927	0.0213289504052501	0.000564086010717634	0.00059446001129474	6.22000011818e-05	1.48000002812e-05	22.1204806	22.1204806
Martinez_Sosa_2021_LS10	0.163318962	0.026603628	0.006857191	0.235739544	0.113731577	0.038593136	0.011384529	0.005281516	0.005281516	0.326118007	0.060957814	0.004580558	0.001552022	0	0	7.47875	4.235
Martinez_Sosa_2021_LS11	0.133712781256042	0.0107564626988191	0.00406449588619412	0.214548974992629	0.113564510820194	0.0234383493437262	0.00559599484331215	0.00570520184025435	5.67999984096e-05	0.402822384720973	0.076818500849082	0.00510672985701156	0.00380881289335324	0	0	2.5288	-15.919
Martinez_Sosa_2021_LS12	0.430157006385761	0.175157222270755	0.024195705346716	0.0681476941600122	0.156495040774634	0.0239665733529025	0.0827594047654961	0.00302911691821384	0.00128084496541719	0.00852197076990679	0.0224388403941513	0.000186168994973437	0.00345530190670685	5.32999985609e-05	0.000155808995793157	26.17019809	26.17019809
Martinez_Sosa_2021_LS13	0.133956344	0.038989374	0.010101492	0.181418706	0.14183653	0.040095257	0.046453916	0.00509197	0.005148524	0.240912235	0.141189898	0.00552124	0.007189264	0.000382255	0.001712995	5.265485459	4.817584834
Martinez_Sosa_2021_LS14	0.255957305065323	0.0558083202699421	0.0114105016462745	0.299476571716226	0.147717211420766	0.0473411025324258	0.0210894483462271	0.00390464087895613	0.000659589979552711	0.10230032682869	0.048535547495398	0.00331944089709733	0.00227407492950368	0.000142617995578842	6.32999980377e-05	12.71571429	4.4125
Martinez_Sosa_2021_LS15	0.492842037292419	0.0183684275326844	0.00758968422010084	0.0512616994865893	0.261683942588834	0.00811887323544732	0.0130765373792196	0.00167112304846257	0.000167112004846248	0.00843917124473596	0.0857703904873413	0.0235071306817068	0.027127897786709	0.000306373008884817	6.96000020184e-05	11.58833333	11.58833333
Martinez_Sosa_2021_LS16	0.171759504	0.029913499	0.010674853	0.256821073	0.129784503	0.069591765	0.016946693	0.000291926	0.013272664	0.233171928	0.058714393	0.006231295	0.002825904	0	0	8.617142857	2.765833333
Martinez_Sosa_2021_LS17	0.109044156	0.025351524	0.002801157	0.190566618	0.148205848	0.044528598	0.059329889	0.005081674	0.002752337	0.204518232	0.168209861	0.016330107	0.018636706	0.001954156	0.002689137	13.05428571	4.105833333
Martinez_Sosa_2021_LS18	0.363757436	0.148006748	0.036313593	0.061972831	0.226138684	0.019532984	0.07804315	0.001420581	0.003373879	0.023350795	0.032673355	0.00168694	0.003729024	0	0	28.111	28.111
Martinez_Sosa_2021_LS19	0.243816947	0.042947095	0.015728538	0.264200719	0.090951374	0.036866991	0.011752517	0.00015996	0.008863401	0.235862445	0.04588789	0.002612673	0.00034945	0	0	8.09576286	8.09576286
Martinez_Sosa_2021_LS20	0.522028308522028	0.0132472170132472	0.000274839000274839	0.0539782880539783	0.235069397235069	0.0102514770102515	0.046007970046008	0.000109935000109935	0.00434244900434245	0.0199532770199533	0.0614264120614264	0.00483715800483716	0.0284732720284733	0	0	10.609	8.7475
Martinez_Sosa_2021_LS21	0.341362360658638	0.121078025878922	0.0370968299629032	0.109683701890316	0.190294860809705	0.0492668619507331	0.06529003493471	0.0120156019879844	0.0072434979927565	0.0215039289784961	0.0377897349622103	0.00271421599728579	0.00328875799671124	0.000918454999081545	0.000453130999546869	23.66	23.66
Martinez_Sosa_2021_LS22	0.361247045555012	0.0582396167670415	0.0096799739612801	0.211887856152449	0.180535373277859	0.0301362878794549	0.0371593658513625	0.00296266698814933	0.00124511899501952	0.0556061347775755	0.0463917028144332	0.00134153299463387	0.00344749198621003	6.88999997244e-06	0.000112941999548232	18.78877155	18.78877155
Martinez_Sosa_2021_LS23	0.0668909129331091	0.0439433089560567	0.00446537399553463	0.176601038823399	0.188420753811579	0.074177979925822	0.0690427289309573	0.00163032199836968	0.00254877999745122	0.161067891838932	0.183585133816415	0.0107051609892948	0.0159367909840632	0.000159834999840165	0.000823987999176012	9.351428571	3.476666667
Martinez_Sosa_2021_LS24	0.540681839105	0.183526149962425	0.0347006292365862	0.0750615803486452	0.0874713140756311	0.0222937045095385	0.0353459382223894	0.00308540493212109	0.00123022997293494	0.00608935686603415	0.00879277380655898	0.000421311990731136	0.000806811982250136	0.00043535499042219	5.75999987328e-05	26.05388456	26.05388456
Martinez_Sosa_2021_LS25	0.256421673487157	0.0188297149623406	0.00483593299032813	0.268447786463104	0.107975345784049	0.0185772939628454	0.0125135999749728	0.00404986099190028	0.00212749499574501	0.200150601599699	0.0977820268044359	0.003447501993105	0.00210628599578743	0.00197222399605555	0.000762655998474688	10.23583333	10.23583333
Martinez_Sosa_2021_LS26	0.388939370611061	0.0998635419001365	0.022355006977645	0.14114016985886	0.118228205881772	0.0433814669566185	0.111623068888377	0.00242835899757164	0.0113404389886596	0.0251084539748915	0.0267229209732771	0.00197402099802598	0.00509485499490514	0.000838175999161824	0.000961943999038056	17.52944953	17.52944953
Martinez_Sosa_2021_LS27	0.25473438929261	0.0280964142528677	0.00670232806032095	0.234816807113351	0.139251221253261	0.0349571783146146	0.0207613721868523	0.0061119330550074	0.000214689001932201	0.192458012732122	0.0736941256632471	0.00451415004062735	0.00313724902823524	0.00050163000451467	4.85000004365e-05	8.682627251	-1.047104544
Martinez_Sosa_2021_LS28	0.398765213398765	0.0762891220762891	0.0142658320142658	0.0809265190809265	0.276621529276621	0.0276494390276494	0.0488273360488273	0.0056283990056284	0.0031875040031875	0.012325029012325	0.0512428040512428	0.00171241800171242	0.00204510700204511	0.000505508000505508	8.24000000824e-06	23.593	23.593
Martinez_Sosa_2021_LS29	0.112398634887601	0.0248736769751263	0.00464652899535347	0.20728014179272	0.166587574833412	0.0766644879233355	0.038368058961632	0.00871354699128645	0.00237425099762575	0.209652402790348	0.127013238872987	0.01259004798741	0.00645221299354779	0.00172708999827291	0.000658104999341895	8.984285714	2.586666667
Martinez_Sosa_2021_LS30	0.394268559530622	0.0547639955739078	0.00904099442492674	0.279734386147516	0.120110781645207	0.0308027204477279	0.0131109296162137	2.74000012878001e-05	0.00497374623376607	0.0620349859156443	0.0283928113344621	0.00166271407814756	0.00107597505057083	0	0	13.07	4.1175
Martinez_Sosa_2021_LS31	0.064382708	0.023771939	0.012253454	0.107556942	0.097898196	0.054063383	0.034394774	0.020358945	0.006262116	0.214027795	0.31202121	0.013946561	0.016874536	0.016280907	0.005906534	6.708888889	4.550833333
Martinez_Sosa_2021_LS33	0.134206285	0.047725281	0.022768642	0.203376378	0.108682728	0.075118133	0.029848985	0.019940183	0.001706882	0.244039703	0.093662473	0.009634537	0.006254482	0.002344281	0.000691027	9.068888889	6.625
Martinez_Sosa_2021_LS34	0.203987492203988	0.0398375570398376	0.00489167600489168	0.230141577230142	0.144462519144463	0.0425363140425363	0.0379464160379464	0.00532566100532566	0.00163247500163247	0.18357006118357	0.0914645710914646	0.00498364700498365	0.00783472900783473	0.000885215000885215	0.000500089000500089	10.02748201	0.656073453
Martinez_Sosa_2021_LS35	0.628771743621761	0.0998603076047495	0.0324216228976648	0.0787138013237307	0.113367536145504	0.0112033056190876	0.0110571196240579	0.000565080980787247	0.000294935989972176	0.0101329856554785	0.0121180355879868	6.49999977900001e-05	0.000960893967329605	0.000372730987327146	9.48999967734001e-05	27.703	27.703
Martinez_Sosa_2021_LS36	0.265679101859754	0.0335220582346544	0.00829992605809948	0.29376577605636	0.161247759128734	0.0299972552099808	0.0175904491231331	0.00631545904420821	0.000559564003916948	0.117108106819757	0.0576919894038439	0.00407004002849028	0.00297895202085266	0.00111626300781384	5.73000004011e-05	9.803753192	0.483192087
Martinez_Sosa_2021_LS37	0.306015133300757	0.0212190040609502	0.00643310232165512	0.450445065522253	0.0174465178723259	0.0195994129799706	0.00347533117376656	0	0	0.151642327582116	0.0185446129272306	0.00203088410154421	0.00103708905185445	0.00205941910297095	5.21000026050001e-05	7.69375	4.230833333
Martinez_Sosa_2021_LS38	0.320911009679089	0.0540326559459674	0.0110186649889813	0.103795314896205	0.283236987716763	0.0447262359552738	0.0363990709636009	0.00473607499526393	0.00215244399784756	0.0247346439752654	0.106227753893772	0.00339105199660895	0.00409438299590562	0.00023172999976827	0.000311977999688022	23.36899757	23.36899757
Martinez_Sosa_2021_LS39	0.153416759062753	0.0495151016339984	0.00743028424519938	0.151160652988302	0.229557628575402	0.0441551074571186	0.0822681247148481	0.00190538006287754	0.00290723309593869	0.0995280322844251	0.159684150269577	0.00538089817756964	0.0123598064078736	6.81000022473001e-05	0.000662741021870454	16.7075	16.7075
Martinez_Sosa_2021_LS42	0.213187635573625	0.0409885969180228	0.00713479398573041	0.148701784702596	0.227806034544388	0.0554421038891158	0.0487575949024848	0.00335493899329012	0.00173771899652456	0.0781148918437702	0.136797777726405	0.00947500598104999	0.0223620289552759	0.00410964099178072	0.0020294519959411	12.584	6.976
Martinez_Sosa_2021_LS43	0.468983434868464	0.0642338122014533	0.0269238792461314	0.126290128463876	0.147526517869257	0.0262274522656313	0.00607284582996032	0.00119321196659006	0.000812498977250029	0.078074143813924	0.0504816945865125	0.00119321196659006	0.00181535394917009	0.000153213995710008	1.85999994792e-05	24.34074896	24.34074896
Martinez_Sosa_2021_LS44	0.128337609	0.039685493	0.005783685	0.139354322	0.198194539	0.038334533	0.094324117	0.003594198	0.003884458	0.086791709	0.229529404	0.005606304	0.022185127	0.000633673	0.003760829	10.90762731	-0.020409608
Martinez_Sosa_2021_LS45	0.257121560628933	0.0847036825600374	0.0101706658270987	0.117789679997575	0.266322885472511	0.0692047318235196	0.0518331641188362	0.00295309294979742	0.00148302897478851	0.0248632735773243	0.106106349196192	0.00404591593121943	0.00326426894450743	7.83999986672e-05	5.92999989919e-05	21.07139868	21.07139868
Martinez_Sosa_2021_LS47	0.368871472524514	0.0976223346095107	0.0175029459299882	0.134693952461224	0.210648217157407	0.0395812218416751	0.0535165997859336	0.00353573198585707	0.00350022198599911	0.0217090899131636	0.0429828718280685	0.00149510999401956	0.00396797898412808	3.97999998408e-05	0.000332450998670196	22.18580546	22.18580546
Martinez_Sosa_2021_LS48	0.476917387184661	0.110718991114248	0.0261999257904006	0.127251617981987	0.133110647935115	0.0304380307564958	0.0429434536564524	0.00404929896760561	0.00507166595942667	0.0162936058696511	0.0242736968058104	0.000761251993909984	0.00176755098585959	0.0001345749989234	6.82999994536e-05	21.862	21.862
Martinez_Sosa_2021_LS49	0.328673963671326	0.0338237929661762	0.0113403909886596	0.0675758119324242	0.203463125796537	0.0690292479309707	0.0883007359116993	0.00351695699648304	0.00755427999244572	0.0376278489623722	0.116508163883492	0.00694419499305581	0.0185357979814642	0.00256594299743406	0.00453974499546026	5.6865	5.6865
Martinez_Sosa_2021_LS50	0.175056596175057	0.0501293560501294	0.0105111780105112	0.218928773218929	0.146762865146763	0.0505407680505408	0.0401182420401182	0.00822001100822001	0.00292792600292793	0.169821843169822	0.107333405107333	0.00870574300870574	0.007837000007837	0.00172899200172899	0.0013773010013773	10.02663455	0.608333338
Martinez_Sosa_2021_LS51	0.565616060434384	0.0320842999679157	0.0199856759800143	0.0384617029615383	0.133256420866744	0.0754480689245519	0.00514223699485776	0.0146075559853924	7.71999999228e-05	0.0341128889658871	0.0662314989337685	0.00784845199215155	0.00712793799287206	0	0	3.866007596	2.722952022
